Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week
34,2010-04-09,950684.2,0,51.26,2.773,126.6019032,9.593,2010,4,14
34,2010-04-16,923344.54,0,59.18,2.81,126.5621,9.593,2010,4,15
34,2010-04-23,910240.68,0,55.04,2.805,126.4713333,9.593,2010,4,16
34,2010-04-30,859922.19,0,56.58,2.787,126.3805667,9.593,2010,4,17
34,2010-05-07,953495.48,0,57.39,2.836,126.2898,9.593,2010,5,18
34,2010-10-15,888703.62,0,59.57,2.732,126.3266774,10.21,2010,10,41
34,2010-10-22,936293.6,0,58.11,2.736,126.3815484,10.21,2010,10,42
34,2010-10-29,926294.02,0,50.78,2.718,126.4364194,10.21,2010,10,43
34,2010-11-05,972292.31,0,52.43,2.699,126.4912903,10.21,2010,11,44
34,2010-11-12,979730.78,0,47.2,2.741,126.5461613,10.21,2010,11,45
34,2010-11-19,955766.33,0,40.93,2.78,126.6072,10.21,2010,11,46
34,2010-11-26,1309476.68,1,41.13,2.752,126.6692667,10.21,2010,11,47
34,2010-12-03,1001512.21,0,34.7,2.727,126.7313333,10.21,2010,12,48
34,2010-12-10,1086661.02,0,41.93,2.86,126.7934,10.21,2010,12,49
34,2010-12-17,1227148.13,0,42.64,2.884,126.8794839,10.21,2010,12,50
34,2010-12-24,1620748.25,0,42.74,2.887,126.9835806,10.21,2010,12,51
34,2010-12-31,902109.69,1,34.11,2.955,127.0876774,10.21,2010,12,52
34,2011-01-07,900646.94,0,24.5,2.98,127.1917742,10.398,2011,1,1
34,2011-01-14,898610.33,0,30.75,2.992,127.3009355,10.398,2011,1,2
34,2011-01-21,891025.39,0,39.57,3.017,127.4404839,10.398,2011,1,3
34,2011-01-28,836717.75,0,34.68,3.022,127.5800323,10.398,2011,1,4
34,2011-02-04,971932.87,0,23.82,2.996,127.7195806,10.398,2011,2,5
34,2011-02-11,1015654.6,1,28.66,3.033,127.859129,10.398,2011,2,6
34,2011-02-18,1062629.3,0,45.12,3.058,127.99525,10.398,2011,2,7
34,2011-02-25,953331.45,0,44.57,3.087,128.13,10.398,2011,2,8
34,2011-03-04,963910.81,0,46.21,3.305,128.26475,10.398,2011,3,9
34,2011-03-11,943951.67,0,45.87,3.461,128.3995,10.398,2011,3,10
34,2011-03-18,1014218.8,0,55.58,3.495,128.5121935,10.398,2011,3,11
34,2011-03-25,922898.38,0,53.11,3.48,128.6160645,10.398,2011,3,12
34,2011-04-01,884233.67,0,55.46,3.521,128.7199355,10.581,2011,4,13
34,2011-04-08,975479.83,0,58.59,3.605,128.8238065,10.581,2011,4,14
34,2011-04-15,941829.0,0,53.3,3.724,128.9107333,10.581,2011,4,15
34,2011-04-29,895973.02,0,57.73,3.781,128.9998667,10.581,2011,4,17
34,2011-05-06,965853.58,0,54.4,3.866,129.0444333,10.581,2011,5,18
34,2011-10-14,911788.79,0,54.72,3.283,129.7706452,10.148,2011,10,41
34,2011-10-21,953693.23,0,58.93,3.361,129.7821613,10.148,2011,10,42
34,2011-10-28,958063.87,0,54.56,3.362,129.7936774,10.148,2011,10,43
34,2011-11-04,992621.93,0,48.04,3.322,129.8051935,10.148,2011,11,44
34,2011-11-11,991570.02,0,41.04,3.286,129.8167097,10.148,2011,11,45
34,2011-11-18,947552.44,0,46.0,3.294,129.8268333,10.148,2011,11,46
34,2011-11-25,1345595.82,1,45.99,3.225,129.8364,10.148,2011,11,47
34,2011-12-02,988742.08,0,39.75,3.176,129.8459667,10.148,2011,12,48
34,2011-12-09,1084243.91,0,24.69,3.153,129.8555333,10.148,2011,12,49
34,2011-12-16,1151052.86,0,32.31,3.149,129.8980645,10.148,2011,12,50
34,2011-12-23,1593655.96,0,32.45,3.103,129.9845484,10.148,2011,12,51
34,2011-12-30,965512.36,1,28.84,3.119,130.0710323,10.148,2011,12,52
34,2012-01-06,953844.85,0,36.39,3.158,130.1575161,9.653,2012,1,1
34,2012-01-13,913755.12,0,33.99,3.263,130.244,9.653,2012,1,2
34,2012-01-20,910899.05,0,39.28,3.273,130.2792258,9.653,2012,1,3
34,2012-01-27,872450.37,0,39.81,3.29,130.3144516,9.653,2012,1,4
34,2012-02-03,939367.14,0,38.64,3.354,130.3496774,9.653,2012,2,5
34,2012-02-10,1047658.09,1,36.7,3.411,130.3849032,9.653,2012,2,6
34,2012-02-17,1123446.51,0,37.25,3.493,130.4546207,9.653,2012,2,7
34,2012-02-24,950154.24,0,39.89,3.541,130.5502069,9.653,2012,2,8
34,2012-03-02,990263.7,0,42.74,3.619,130.6457931,9.653,2012,3,9
34,2012-03-09,976393.43,0,42.7,3.667,130.7413793,9.653,2012,3,10
34,2012-03-16,999298.43,0,48.09,3.707,130.8261935,9.653,2012,3,11
34,2012-03-23,945143.33,0,47.93,3.759,130.8966452,9.653,2012,3,12
34,2012-03-30,938861.77,0,59.29,3.82,130.9670968,9.653,2012,3,13
34,2012-04-06,1091020.37,0,54.42,3.864,131.0375484,9.575,2012,4,14
34,2012-04-13,987353.65,0,59.12,3.881,131.108,9.575,2012,4,15
34,2012-04-20,977628.78,0,55.34,3.864,131.1173333,9.575,2012,4,16
34,2012-10-12,948613.39,0,59.94,3.603,131.1083333,8.839,2012,10,41
34,2012-10-19,963516.28,0,58.47,3.61,131.1499677,8.839,2012,10,42
34,2012-10-26,956987.81,0,57.95,3.514,131.1930968,8.839,2012,10,43
35,2010-02-05,1230613.5,0,27.19,2.784,135.3524608,9.262,2010,2,5
35,2010-02-12,1168815.31,1,29.81,2.773,135.4113076,9.262,2010,2,6
35,2010-02-19,1270658.64,0,32.44,2.745,135.4657781,9.262,2010,2,7
35,2010-02-26,1020651.74,0,36.0,2.754,135.5195191,9.262,2010,2,8
35,2010-03-05,1162610.27,0,38.07,2.777,135.5732602,9.262,2010,3,9
35,2010-03-12,1150344.39,0,45.98,2.818,135.6270013,9.262,2010,3,10
35,2010-03-19,1117536.09,0,49.04,2.844,135.6682247,9.262,2010,3,11
35,2010-03-26,1078900.44,0,52.34,2.854,135.7073618,9.262,2010,3,12
35,2010-04-02,1189556.47,0,46.9,2.85,135.7464988,9.051,2010,4,13
35,2010-04-16,1084487.55,0,54.95,2.899,135.82725,9.051,2010,4,15
35,2010-04-23,1110827.48,0,53.91,2.902,135.8721667,9.051,2010,4,16
35,2010-04-30,1096930.65,0,53.55,2.921,135.9170833,9.051,2010,4,17
35,2010-05-14,1104277.57,0,53.82,2.982,136.010394,9.051,2010,5,19
35,2010-10-08,874615.32,0,57.78,2.764,136.6277321,8.763,2010,10,40
35,2010-10-15,798376.99,0,58.38,2.868,136.6401935,8.763,2010,10,41
35,2010-10-22,827705.82,0,52.82,2.917,136.688871,8.763,2010,10,42
35,2010-11-05,843755.12,0,45.91,2.917,136.7862258,8.763,2010,11,44
35,2010-11-12,870914.69,0,45.9,2.931,136.8349032,8.763,2010,11,45
35,2010-11-19,846850.35,0,50.81,3.0,136.7715714,8.763,2010,11,46
35,2010-11-26,1781866.98,1,46.67,3.039,136.6895714,8.763,2010,11,47
35,2010-12-03,982598.88,0,41.81,3.046,136.6075714,8.763,2010,12,48
35,2010-12-10,1108580.19,0,30.83,3.109,136.5255714,8.763,2010,12,49
35,2010-12-17,1314987.4,0,31.62,3.14,136.5292811,8.763,2010,12,50
35,2010-12-24,1779236.54,0,31.34,3.141,136.597273,8.763,2010,12,51
35,2010-12-31,576332.05,1,29.59,3.179,136.665265,8.763,2010,12,52
35,2011-01-07,649289.75,0,34.42,3.193,136.7332569,8.549,2011,1,1
35,2011-01-14,687670.78,0,25.7,3.205,136.803477,8.549,2011,1,2
35,2011-01-21,659902.07,0,30.13,3.229,136.8870657,8.549,2011,1,3
35,2011-01-28,633289.78,0,23.64,3.237,136.9706544,8.549,2011,1,4
35,2011-02-04,747577.05,0,28.7,3.231,137.0542431,8.549,2011,2,5
35,2011-02-11,859258.17,1,30.45,3.239,137.1378318,8.549,2011,2,6
35,2011-02-18,865305.88,0,39.32,3.245,137.2511849,8.549,2011,2,7
35,2011-02-25,841129.26,0,33.05,3.274,137.3764439,8.549,2011,2,8
35,2011-03-04,850448.54,0,36.99,3.433,137.5017028,8.549,2011,3,9
35,2011-03-11,830601.39,0,43.64,3.582,137.6269617,8.549,2011,3,10
35,2011-03-18,800662.82,0,46.65,3.631,137.7398929,8.549,2011,3,11
35,2011-03-25,762184.1,0,40.11,3.625,137.8478929,8.549,2011,3,12
35,2011-04-01,762620.94,0,37.27,3.638,137.9558929,8.512,2011,4,13
35,2011-04-08,813352.41,0,46.87,3.72,138.0638929,8.512,2011,4,14
35,2011-04-15,795157.2,0,52.24,3.821,138.1646952,8.512,2011,4,15
35,2011-04-22,841778.34,0,50.02,3.892,138.2475036,8.512,2011,4,16
35,2011-05-06,835181.18,0,56.48,4.046,138.4131202,8.512,2011,5,18
35,2011-10-07,791637.53,0,56.91,3.583,140.43475,8.745,2011,10,40
35,2011-10-21,811328.4,0,59.62,3.57,140.4616048,8.745,2011,10,42
35,2011-10-28,808821.5,0,51.81,3.569,140.4447903,8.745,2011,10,43
35,2011-11-04,653468.75,0,44.46,3.551,140.4279758,8.745,2011,11,44
35,2011-11-11,880576.33,0,49.69,3.53,140.4111613,8.745,2011,11,45
35,2011-11-18,820964.1,0,51.42,3.53,140.4127857,8.745,2011,11,46
35,2011-11-25,1733822.4,1,47.88,3.492,140.4217857,8.745,2011,11,47
35,2011-12-02,903606.03,0,50.55,3.452,140.4307857,8.745,2011,12,48
35,2011-12-09,948964.99,0,46.28,3.415,140.4397857,8.745,2011,12,49
35,2011-12-16,1115255.65,0,40.68,3.413,140.4700795,8.745,2011,12,50
35,2011-12-23,1550214.02,0,41.59,3.389,140.528765,8.745,2011,12,51
35,2011-12-30,904650.55,1,37.85,3.389,140.5874505,8.745,2011,12,52
35,2012-01-06,671708.09,0,35.8,3.422,140.6461359,8.744,2012,1,1
35,2012-01-13,625135.11,0,41.3,3.513,140.7048214,8.744,2012,1,2
35,2012-01-20,669850.04,0,30.35,3.533,140.8086118,8.744,2012,1,3
35,2012-01-27,588722.99,0,36.96,3.567,140.9124021,8.744,2012,1,4
35,2012-02-03,746901.03,0,42.52,3.617,141.0161924,8.744,2012,2,5
35,2012-02-10,849779.14,1,37.86,3.64,141.1199827,8.744,2012,2,6
35,2012-02-17,824568.39,0,37.24,3.695,141.2140357,8.744,2012,2,7
35,2012-02-24,805028.74,0,41.74,3.739,141.3007857,8.744,2012,2,8
35,2012-03-02,766571.1,0,40.07,3.816,141.3875357,8.744,2012,3,9
35,2012-03-09,796351.35,0,44.32,3.848,141.4742857,8.744,2012,3,10
35,2012-03-16,793045.82,0,49.6,3.862,141.55478,8.744,2012,3,11
35,2012-03-23,760671.1,0,57.3,3.9,141.6269332,8.744,2012,3,12
35,2012-03-30,744525.69,0,49.4,3.953,141.6990864,8.744,2012,3,13
35,2012-04-06,860293.46,0,48.73,3.996,141.7712396,8.876,2012,4,14
35,2012-04-13,788633.42,0,52.22,4.044,141.8433929,8.876,2012,4,15
35,2012-04-27,721212.45,0,52.33,4.004,141.9596595,8.876,2012,4,17
35,2012-05-04,772036.6,0,53.68,3.951,142.0177929,8.876,2012,5,18
35,2012-05-11,802383.63,0,58.97,3.889,142.0759262,8.876,2012,5,19
35,2012-10-12,873643.14,0,55.4,4.0,142.9376167,8.665,2012,10,41
35,2012-10-19,829284.67,0,56.53,3.969,142.8633629,8.665,2012,10,42
35,2012-10-26,865137.6,0,58.99,3.882,142.7624113,8.665,2012,10,43
36,2010-02-05,467546.74,0,45.97,2.545,209.8529663,8.554,2010,2,5
36,2010-02-12,469563.7,1,46.11,2.539,209.9970208,8.554,2010,2,6
36,2010-02-19,470281.03,0,45.66,2.472,210.0451024,8.554,2010,2,7
36,2010-02-26,447519.44,0,50.87,2.52,210.0771885,8.554,2010,2,8
36,2010-03-05,480203.43,0,51.33,2.574,210.1092746,8.554,2010,3,9
36,2010-03-19,428851.99,0,59.56,2.701,209.9803208,8.554,2010,3,11
36,2010-03-26,404438.51,0,55.76,2.711,209.7870932,8.554,2010,3,12
36,2010-11-19,411615.71,0,56.73,2.741,210.65429,8.476,2010,11,46
36,2010-12-03,360266.09,0,54.44,2.694,210.376263,8.476,2010,12,48
36,2010-12-10,404545.03,0,51.83,2.813,210.2372494,8.476,2010,12,49
36,2010-12-17,410214.7,0,56.73,2.852,210.1787224,8.476,2010,12,50
36,2010-12-24,422093.59,0,59.1,2.863,210.1805602,8.476,2010,12,51
36,2010-12-31,359310.65,1,52.88,2.949,210.182398,8.476,2010,12,52
36,2011-01-07,384659.85,0,54.11,2.942,210.1842358,8.395,2011,1,1
36,2011-01-14,410497.73,0,42.87,2.971,210.2379731,8.395,2011,1,2
36,2011-01-21,399191.05,0,51.18,2.98,210.6031072,8.395,2011,1,3
36,2011-01-28,372174.12,0,48.74,2.995,210.9682412,8.395,2011,1,4
36,2011-02-04,417521.7,0,46.68,2.98,211.3333753,8.395,2011,2,5
36,2011-02-11,401501.2,1,41.16,3.009,211.6985093,8.395,2011,2,6
36,2011-02-18,427175.03,0,57.48,3.017,212.0063522,8.395,2011,2,7
36,2011-03-11,407506.78,0,59.15,3.448,212.8611313,8.395,2011,3,10
36,2011-11-04,313387.11,0,58.97,3.287,216.5634344,7.716,2011,11,44
36,2011-12-02,293350.51,0,53.57,3.164,217.4229206,7.716,2011,12,48
36,2011-12-09,312298.37,0,50.64,3.147,217.6645878,7.716,2011,12,49
36,2011-12-16,341503.92,0,58.31,3.133,217.8781339,7.716,2011,12,50
36,2011-12-23,325262.46,0,55.41,3.098,218.0541851,7.716,2011,12,51
36,2011-12-30,287425.22,1,48.26,3.132,218.2302364,7.716,2011,12,52
36,2012-01-06,329467.82,0,57.18,3.129,218.4062876,7.244,2012,1,1
36,2012-01-13,325976.34,0,56.28,3.254,218.5823389,7.244,2012,1,2
36,2012-01-20,330927.21,0,58.9,3.275,218.6755292,7.244,2012,1,3
36,2012-02-10,335741.9,1,54.49,3.462,218.9551002,7.244,2012,2,6
36,2012-02-17,326316.73,0,54.38,3.503,219.1148297,7.244,2012,2,7
37,2010-02-05,536006.73,0,45.97,2.572,209.8529663,8.554,2010,2,5
37,2010-02-12,529852.7,1,46.11,2.548,209.9970208,8.554,2010,2,6
37,2010-02-19,510382.5,0,45.66,2.514,210.0451024,8.554,2010,2,7
37,2010-02-26,513615.82,0,50.87,2.561,210.0771885,8.554,2010,2,8
37,2010-03-05,519255.68,0,51.33,2.625,210.1092746,8.554,2010,3,9
37,2010-03-19,460020.74,0,59.56,2.72,209.9803208,8.554,2010,3,11
37,2010-03-26,515777.97,0,55.76,2.732,209.7870932,8.554,2010,3,12
37,2010-11-19,518124.16,0,56.73,2.771,210.65429,8.476,2010,11,46
37,2010-12-03,508213.14,0,54.44,2.708,210.376263,8.476,2010,12,48
37,2010-12-10,511207.52,0,51.83,2.843,210.2372494,8.476,2010,12,49
37,2010-12-17,534285.21,0,56.73,2.869,210.1787224,8.476,2010,12,50
37,2010-12-24,576809.92,0,59.1,2.886,210.1805602,8.476,2010,12,51
37,2010-12-31,460331.7,1,52.88,2.943,210.182398,8.476,2010,12,52
37,2011-01-07,542464.02,0,54.11,2.976,210.1842358,8.395,2011,1,1
37,2011-01-14,525616.9,0,42.87,2.983,210.2379731,8.395,2011,1,2
37,2011-01-21,526486.82,0,51.18,3.016,210.6031072,8.395,2011,1,3
37,2011-01-28,513672.36,0,48.74,3.01,210.9682412,8.395,2011,1,4
37,2011-02-04,583835.18,0,46.68,2.989,211.3333753,8.395,2011,2,5
37,2011-02-11,522514.32,1,41.16,3.022,211.6985093,8.395,2011,2,6
37,2011-02-18,536840.69,0,57.48,3.045,212.0063522,8.395,2011,2,7
37,2011-03-11,505610.4,0,59.15,3.459,212.8611313,8.395,2011,3,10
37,2011-11-04,555925.6,0,58.97,3.332,216.5634344,7.716,2011,11,44
37,2011-12-02,527117.81,0,53.57,3.172,217.4229206,7.716,2011,12,48
37,2011-12-09,537224.52,0,50.64,3.158,217.6645878,7.716,2011,12,49
37,2011-12-16,533905.67,0,58.31,3.159,217.8781339,7.716,2011,12,50
37,2011-12-23,605791.46,0,55.41,3.112,218.0541851,7.716,2011,12,51
37,2011-12-30,451327.61,1,48.26,3.129,218.2302364,7.716,2011,12,52
37,2012-01-06,558343.57,0,57.18,3.157,218.4062876,7.244,2012,1,1
37,2012-01-13,546221.4,0,56.28,3.261,218.5823389,7.244,2012,1,2
37,2012-01-20,543894.07,0,58.9,3.268,218.6755292,7.244,2012,1,3
37,2012-02-10,527041.46,1,54.49,3.409,218.9551002,7.244,2012,2,6
37,2012-02-17,541071.29,0,54.38,3.51,219.1148297,7.244,2012,2,7
38,2010-02-05,358496.14,0,49.47,2.962,126.4420645,13.975,2010,2,5
38,2010-02-12,342214.9,1,47.87,2.946,126.4962581,13.975,2010,2,6
38,2010-02-19,327237.92,0,54.83,2.915,126.5262857,13.975,2010,2,7
38,2010-02-26,334222.73,0,50.23,2.825,126.5522857,13.975,2010,2,8
38,2010-03-05,372239.89,0,53.77,2.987,126.5782857,13.975,2010,3,9
38,2010-03-12,342023.92,0,50.11,2.925,126.6042857,13.975,2010,3,10
38,2010-03-19,333025.47,0,59.57,3.054,126.6066452,13.975,2010,3,11
38,2010-04-02,368929.55,0,59.84,3.086,126.6034839,14.099,2010,4,13
38,2010-04-09,341630.46,0,59.25,3.09,126.6019032,14.099,2010,4,14
38,2010-11-12,340147.2,0,57.79,3.13,126.5461613,14.313,2010,11,45
38,2010-11-19,348593.99,0,58.18,3.161,126.6072,14.313,2010,11,46
38,2010-11-26,360857.98,1,47.66,3.162,126.6692667,14.313,2010,11,47
38,2010-12-03,351925.36,0,43.33,3.041,126.7313333,14.313,2010,12,48
38,2010-12-10,355965.23,0,50.01,3.203,126.7934,14.313,2010,12,49
38,2010-12-17,334441.15,0,52.77,3.236,126.8794839,14.313,2010,12,50
38,2010-12-24,369106.72,0,52.02,3.236,126.9835806,14.313,2010,12,51
38,2010-12-31,303908.81,1,45.64,3.148,127.0876774,14.313,2010,12,52
38,2011-01-07,386344.54,0,37.64,3.287,127.1917742,14.021,2011,1,1
38,2011-01-14,356138.79,0,43.15,3.312,127.3009355,14.021,2011,1,2
38,2011-01-21,341098.08,0,53.53,3.223,127.4404839,14.021,2011,1,3
38,2011-01-28,357557.16,0,50.74,3.342,127.5800323,14.021,2011,1,4
38,2011-02-04,402341.76,0,45.14,3.348,127.7195806,14.021,2011,2,5
38,2011-02-11,377672.46,1,51.3,3.381,127.859129,14.021,2011,2,6
38,2011-02-18,364606.7,0,53.35,3.43,127.99525,14.021,2011,2,7
38,2011-02-25,354232.34,0,48.45,3.53,128.13,14.021,2011,2,8
38,2011-03-04,405429.43,0,51.72,3.674,128.26475,14.021,2011,3,9
38,2011-03-11,357897.18,0,57.75,3.818,128.3995,14.021,2011,3,10
38,2011-03-25,351541.62,0,54.4,3.909,128.6160645,14.021,2011,3,12
38,2011-04-15,362758.94,0,57.63,3.868,128.9107333,13.736,2011,4,15
38,2011-11-04,436970.1,0,59.77,3.828,129.8051935,12.89,2011,11,44
38,2011-11-11,411116.95,0,48.76,3.824,129.8167097,12.89,2011,11,45
38,2011-11-18,392003.13,0,54.2,3.813,129.8268333,12.89,2011,11,46
38,2011-11-25,393715.71,1,53.25,3.622,129.8364,12.89,2011,11,47
38,2011-12-02,411252.02,0,52.5,3.701,129.8459667,12.89,2011,12,48
38,2011-12-09,435401.64,0,42.17,3.644,129.8555333,12.89,2011,12,49
38,2011-12-16,404283.84,0,43.29,3.6,129.8980645,12.89,2011,12,50
38,2011-12-23,419717.41,0,45.4,3.541,129.9845484,12.89,2011,12,51
38,2011-12-30,342667.35,1,44.64,3.428,130.0710323,12.89,2011,12,52
38,2012-01-06,478483.2,0,50.43,3.599,130.1575161,12.187,2012,1,1
38,2012-01-13,423260.82,0,48.07,3.657,130.244,12.187,2012,1,2
38,2012-01-20,405215.91,0,46.2,3.66,130.2792258,12.187,2012,1,3
38,2012-01-27,412882.31,0,50.43,3.675,130.3144516,12.187,2012,1,4
38,2012-02-03,457711.68,0,50.58,3.702,130.3496774,12.187,2012,2,5
38,2012-02-10,469787.38,1,52.27,3.722,130.3849032,12.187,2012,2,6
38,2012-02-17,415513.97,0,51.8,3.781,130.4546207,12.187,2012,2,7
38,2012-02-24,409411.61,0,53.13,3.95,130.5502069,12.187,2012,2,8
38,2012-03-02,471115.38,0,52.27,4.178,130.6457931,12.187,2012,3,9
38,2012-03-09,452792.53,0,54.54,4.25,130.7413793,12.187,2012,3,10
38,2012-03-23,412456.48,0,56.26,4.038,130.8966452,12.187,2012,3,12
39,2010-02-05,1230596.8,0,44.3,2.572,209.8529663,8.554,2010,2,5
39,2010-02-12,1266229.07,1,44.58,2.548,209.9970208,8.554,2010,2,6
39,2010-02-19,1230591.97,0,43.96,2.514,210.0451024,8.554,2010,2,7
39,2010-02-26,1168582.02,0,49.79,2.561,210.0771885,8.554,2010,2,8
39,2010-03-05,1266254.21,0,50.93,2.625,210.1092746,8.554,2010,3,9
39,2010-03-19,1301590.13,0,58.62,2.72,209.9803208,8.554,2010,3,11
39,2010-03-26,1235094.66,0,54.83,2.732,209.7870932,8.554,2010,3,12
39,2010-11-19,1370659.54,0,55.5,2.771,210.65429,8.476,2010,11,46
39,2010-12-03,1431910.98,0,53.55,2.708,210.376263,8.476,2010,12,48
39,2010-12-10,1630564.48,0,50.81,2.843,210.2372494,8.476,2010,12,49
39,2010-12-17,1842172.46,0,55.31,2.869,210.1787224,8.476,2010,12,50
39,2010-12-24,2495489.25,0,58.86,2.886,210.1805602,8.476,2010,12,51
39,2010-12-31,1230012.16,1,52.45,2.943,210.182398,8.476,2010,12,52
39,2011-01-07,1224475.12,0,52.74,2.976,210.1842358,8.395,2011,1,1
39,2011-01-14,1193199.39,0,41.74,2.983,210.2379731,8.395,2011,1,2
39,2011-01-21,1243370.74,0,50.25,3.016,210.6031072,8.395,2011,1,3
39,2011-01-28,1158698.44,0,47.94,3.01,210.9682412,8.395,2011,1,4
39,2011-02-04,1343773.94,0,45.96,2.989,211.3333753,8.395,2011,2,5
39,2011-02-11,1227893.89,1,40.34,3.022,211.6985093,8.395,2011,2,6
39,2011-02-18,1335233.74,0,58.2,3.045,212.0063522,8.395,2011,2,7
39,2011-03-11,1283716.81,0,58.35,3.459,212.8611313,8.395,2011,3,10
39,2011-11-04,1553629.59,0,58.04,3.332,216.5634344,7.716,2011,11,44
39,2011-12-02,1632894.58,0,53.14,3.172,217.4229206,7.716,2011,12,48
39,2011-12-09,1781528.77,0,49.36,3.158,217.6645878,7.716,2011,12,49
39,2011-12-16,1991824.05,0,58.58,3.159,217.8781339,7.716,2011,12,50
39,2011-12-23,2554482.84,0,54.62,3.112,218.0541851,7.716,2011,12,51
39,2011-12-30,1537139.56,1,47.6,3.129,218.2302364,7.716,2011,12,52
39,2012-01-06,1478537.93,0,55.83,3.157,218.4062876,7.244,2012,1,1
39,2012-01-13,1369125.37,0,54.66,3.261,218.5823389,7.244,2012,1,2
39,2012-01-20,1394841.03,0,58.04,3.268,218.6755292,7.244,2012,1,3
39,2012-02-10,1442988.44,1,52.89,3.409,218.9551002,7.244,2012,2,6
39,2012-02-17,1511041.69,0,52.75,3.51,219.1148297,7.244,2012,2,7
40,2010-02-05,1001943.8,0,14.48,2.788,131.5279032,5.892,2010,2,5
40,2010-02-12,955338.29,1,20.84,2.771,131.5866129,5.892,2010,2,6
40,2010-02-19,916289.2,0,27.84,2.747,131.637,5.892,2010,2,7
40,2010-02-26,863917.41,0,33.32,2.753,131.686,5.892,2010,2,8
40,2010-03-05,990152.28,0,34.78,2.766,131.735,5.892,2010,3,9
40,2010-03-12,899352.4,0,35.1,2.805,131.784,5.892,2010,3,10
40,2010-03-19,894865.3,0,40.54,2.834,131.8242903,5.892,2010,3,11
40,2010-03-26,873354.58,0,39.51,2.831,131.863129,5.892,2010,3,12
40,2010-04-02,1041202.13,0,41.39,2.826,131.9019677,5.435,2010,4,13
40,2010-04-09,919839.19,0,54.31,2.849,131.9408065,5.435,2010,4,14
40,2010-04-16,882636.96,0,43.3,2.885,131.9809,5.435,2010,4,15
40,2010-04-23,844958.49,0,45.85,2.895,132.0226667,5.435,2010,4,16
40,2010-04-30,816838.31,0,46.5,2.935,132.0644333,5.435,2010,4,17
40,2010-05-14,907262.47,0,45.5,2.983,132.152129,5.435,2010,5,19
40,2010-05-21,885613.91,0,56.75,2.961,132.2230323,5.435,2010,5,20
40,2010-06-11,1007574.67,0,59.42,2.83,132.4357419,5.435,2010,6,23
40,2010-09-17,855046.95,0,55.34,2.716,132.7670667,5.326,2010,9,37
40,2010-09-24,844373.31,0,55.63,2.718,132.7619333,5.326,2010,9,38
40,2010-10-08,972405.38,0,52.02,2.776,132.7516667,5.287,2010,10,40
40,2010-10-15,917883.17,0,44.56,2.878,132.7633548,5.287,2010,10,41
40,2010-10-22,882180.91,0,41.25,2.919,132.8170968,5.287,2010,10,42
40,2010-10-29,875038.84,0,47.1,2.938,132.8708387,5.287,2010,10,43
40,2010-11-05,968270.66,0,36.45,2.938,132.9245806,5.287,2010,11,44
40,2010-11-12,935481.32,0,38.5,2.961,132.9783226,5.287,2010,11,45
40,2010-11-19,852452.93,0,40.52,3.03,132.9172,5.287,2010,11,46
40,2010-11-26,1166142.85,1,32.94,3.07,132.8369333,5.287,2010,11,47
40,2010-12-03,1000582.06,0,33.6,3.065,132.7566667,5.287,2010,12,48
40,2010-12-10,1111215.72,0,21.64,3.132,132.6764,5.287,2010,12,49
40,2010-12-17,1179036.3,0,23.01,3.139,132.6804516,5.287,2010,12,50
40,2010-12-24,1648829.18,0,24.18,3.15,132.7477419,5.287,2010,12,51
40,2010-12-31,811318.3,1,19.29,3.177,132.8150323,5.287,2010,12,52
40,2011-01-07,894280.19,0,24.05,3.193,132.8823226,5.114,2011,1,1
40,2011-01-14,771315.62,0,18.55,3.215,132.9510645,5.114,2011,1,2
40,2011-01-21,764014.75,0,14.64,3.232,133.0285161,5.114,2011,1,3
40,2011-01-28,775910.43,0,9.51,3.243,133.1059677,5.114,2011,1,4
40,2011-02-04,904261.65,0,13.29,3.24,133.1834194,5.114,2011,2,5
40,2011-02-11,931939.52,1,16.87,3.255,133.260871,5.114,2011,2,6
40,2011-02-18,968694.45,0,21.82,3.263,133.3701429,5.114,2011,2,7
40,2011-02-25,888869.27,0,16.5,3.281,133.4921429,5.114,2011,2,8
40,2011-03-04,977070.62,0,18.49,3.437,133.6141429,5.114,2011,3,9
40,2011-03-11,860255.58,0,30.53,3.6,133.7361429,5.114,2011,3,10
40,2011-03-18,871024.26,0,35.76,3.634,133.8492258,5.114,2011,3,11
40,2011-03-25,834621.39,0,28.89,3.624,133.9587419,5.114,2011,3,12
40,2011-04-01,841889.08,0,28.6,3.638,134.0682581,4.781,2011,4,13
40,2011-04-08,947753.32,0,34.77,3.72,134.1777742,4.781,2011,4,14
40,2011-04-15,874446.32,0,43.69,3.823,134.2784667,4.781,2011,4,15
40,2011-04-22,965056.4,0,39.32,3.919,134.3571,4.781,2011,4,16
40,2011-04-29,847246.5,0,52.68,3.988,134.4357333,4.781,2011,4,17
40,2011-05-06,1016752.55,0,50.81,4.078,134.5143667,4.781,2011,5,18
40,2011-05-13,903864.02,0,54.09,4.095,134.593,4.781,2011,5,19
40,2011-05-20,907110.83,0,56.38,4.101,134.6803871,4.781,2011,5,20
40,2011-06-17,971422.67,0,59.16,3.873,135.0837333,4.781,2011,6,24
40,2011-09-16,890661.79,0,58.28,3.809,136.3145,4.584,2011,9,37
40,2011-09-23,876583.98,0,54.09,3.758,136.367,4.584,2011,9,38
